;denominador;numerador;Frequência;P-value;Qtd_1_Denom;Qtd_0_Demon;D0N0;D0N1;D1N0;D1N1
330;D18;Desempregado;0.25;0.531786062941489;16;114;93;21;12;4
331;D19;Desempregado;0.285714285714286;0.519153654398101;7;123;100;23;5;2
332;D2;Desempregado;0.375;0.175918382739605;8;122;100;22;5;3
333;D20;Desempregado;0.25;0.669088834458672;8;122;99;23;6;2
334;D21;Desempregado;0.142857142857143;0.732888589755174;7;123;99;24;6;1
335;D22;Desempregado;0.5;0.265838463903265;2;128;104;24;1;1
336;D23;Desempregado;0.5;0.265838463903265;2;128;104;24;1;1
337;D24;Desempregado;0.269230769230769;0.265838463903265;26;104;86;18;19;7
338;D25;Desempregado;0.5;0.11273222362829;4;126;103;23;2;2
339;D26;Desempregado;0.5;0.265838463903265;2;128;104;24;1;1
340;D27;Desempregado;0.2;0.964499561927088;5;125;101;24;4;1
341;D28;Desempregado;0.333333333333333;0.369475560195933;6;124;101;23;4;2
342;D29;Desempregado;0.166666666666667;0.608321591123927;42;88;70;18;35;7
343;D3;Desempregado;0.5;0.265838463903265;2;128;104;24;1;1
344;D30;Desempregado;0.209677419354839;0.631350353730321;62;68;56;12;49;13
345;D31;Desempregado;0.25;0.531786062941489;16;114;93;21;12;4
346;D32;Desempregado;0.0810810810810811;0.04239340512222;37;93;71;22;34;3
347;D33;Desempregado;0.0909090909090909;0.372458603077569;11;119;95;24;10;1
348;D34;Desempregado;0.666666666666667;0.0349279503975996;3;127;104;23;1;2
349;D35;Desempregado;1;0.00349099856431804;2;128;105;23;0;2
350;D36;Desempregado;0.285714285714286;0.519153654398101;7;123;100;23;5;2
351;D37;Desempregado;0.136363636363636;0.465101502813925;22;108;86;22;19;3
352;D38;Desempregado;0;0.486782231372189;2;128;103;25;2;0
353;D39;Desempregado;0.0666666666666667;0.18927073883889;15;115;91;24;14;1
354;D4;Desempregado;0.75;0.00404435093370527;4;126;104;22;1;3
355;D40;Desempregado;0.25;0.766175756831519;4;126;102;24;3;1
356;D41;Desempregado;0.142857142857143;0.732888589755174;7;123;99;24;6;1
357;D42;Desempregado;0.333333333333333;0.530621679607463;3;127;103;24;2;1
358;D43;Desempregado;0.333333333333333;0.530621679607463;3;127;103;24;2;1
359;D44;Desempregado;0.0789473684210526;0.0350567197360951;38;92;70;22;35;3
360;D45;Desempregado;0.0909090909090909;0.372458603077569;11;119;95;24;10;1
361;D46;Desempregado;0.105263157894737;0.105573295117912;38;92;71;21;34;4
362;D47;Desempregado;0.181818181818182;0.926488935095709;11;119;96;23;9;2
363;D48;Desempregado;0.115384615384615;0.265838463903265;26;104;82;22;23;3
364;D49;Desempregado;0.0833333333333333;0.314720508202041;12;118;94;24;11;1
365;D5;Desempregado;0.666666666666667;0.0349279503975996;3;127;104;23;1;2
366;D50;Desempregado;0.5;0.265838463903265;2;128;104;24;1;1
367;D51;Desempregado;1;0.0396556286496397;1;129;105;24;0;1
368;D52;Desempregado;0;0.486782231372189;2;128;103;25;2;0
369;D53;Desempregado;0;0.486782231372189;2;128;103;25;2;0
370;D9;Desempregado;1;0.0396556286496397;1;129;105;24;0;1
371;RMDQ1_v1;Desempregado;0.194029850746269;0.339318193116568;67;111;98;13;54;13
372;RMDQ2_v1;Desempregado;0.208333333333333;0.139003452575216;72;106;95;11;57;15
373;RMDQ3_v1;Desempregado;0.115942028985507;0.391089734556973;69;111;93;18;61;8
374;RMDQ4_v1;Desempregado;0.12;0.562879972724213;50;130;110;20;44;6
375;RMDQ5_v1;Desempregado;0.112903225806452;0.382903243430447;62;118;99;19;55;7
376;RMDQ6_v1;Desempregado;0.122448979591837;0.60767039152446;49;131;111;20;43;6
377;RMDQ7_v1;Desempregado;0.151515151515152;0.909971950371168;33;146;125;21;28;5
378;RMDQ8_v1;Desempregado;0;0.232897378529783;8;171;145;26;8;0
379;RMDQ9_v1;Desempregado;0.142857142857143;0.968772513757998;28;151;129;22;24;4
380;RMDQ10_v1;Desempregado;0.205882352941176;0.264936056633861;34;145;126;19;27;7
381;RMDQ11_v1;Desempregado;0.171428571428571;0.62411264050878;35;144;124;20;29;6
382;RMDQ12_v1;Desempregado;0.184210526315789;0.442510901603368;38;141;122;19;31;7
383;RMDQ13_v1;Desempregado;0.179487179487179;0.49264179642995;39;140;121;19;32;7
384;RMDQ14_v1;Desempregado;0.219512195121951;0.124306058800395;41;138;121;17;32;9
385;RMDQ15_v1;Desempregado;0.166666666666667;0.748990389880421;24;155;133;22;20;4
386;RMDQ16_v1;Desempregado;0.166666666666667;0.715208419026586;30;149;128;21;25;5
387;RMDQ17_v1;Desempregado;0.179487179487179;0.49264179642995;39;140;121;19;32;7
388;RMDQ18_v1;Desempregado;0.233333333333333;0.133426357263689;30;149;130;19;23;7
389;RMDQ19_v1;Desempregado;0.115384615384615;0.640146102216178;26;153;130;23;23;3
390;RMDQ20_v1;Desempregado;0.161290322580645;0.780457597294657;31;148;127;21;26;5
391;RMDQ21_v1;Desempregado;0.179487179487179;0.49264179642995;39;140;121;19;32;7
392;RMDQ22_v1;Desempregado;0.15625;0.845510164180753;32;147;126;21;27;5
393;RMDQ23_v1;Desempregado;0.193548387096774;0.401300991479518;31;148;128;20;25;6
394;RMDQ24_v1;Desempregado;0.172413793103448;0.650195269338077;29;150;129;21;24;5
395;DN4 - Queimação;Desempregado;0.126582278481013;0.564578895312484;79;102;86;16;69;10
396;DN4 - Sensação de frio dolorosa;Desempregado;0.119047619047619;0.592843634069639;42;138;117;21;37;5
397;DN4 - Choque elétrico;Desempregado;0.0851063829787234;0.194398212406589;47;136;114;22;43;4
398;DN4 - Formigamento;Desempregado;0.113636363636364;0.535258633638523;44;139;118;21;39;5
399;DN4 - Alfinetada e agulhada;Desempregado;0.1;0.317489966798219;50;133;112;21;45;5
400;DN4 - Adormecimento;Desempregado;0.0784313725490196;0.117150541976059;51;130;108;22;47;4
401;DN4 - Coceira;Desempregado;0.333333333333333;0.172437389057117;6;177;153;24;4;2
402;DH4 - Hipoestesia ao toque;Desempregado;0.6;0.00294160960349787;5;178;155;23;2;3
403;DN4 - Hipoestesia a picada de agulha;Desempregado;0.5;0.010667603730983;6;177;154;23;3;3
404;DN4 - Escovação;Desempregado;0.75;0.000429574147144764;4;179;156;23;1;3
405;Fuma;Licenca_Medica;0.2;0.00677455487104412;45;142;133;9;36;9
406;Cirurgia_coluna;Licenca_Medica;0.138888888888889;0.00425012436767734;72;110;107;3;62;10
407;Aposentado;Licenca_Medica;0.138888888888889;0.327417215834905;36;163;149;14;31;5
408;Desempregado;Licenca_Medica;0.266666666666667;0.000639852650193431;30;166;155;11;22;8
409;Licenca_Medica;Licenca_Medica;1;3,45E-31;19;180;180;0;0;19
410;Aposentado_Invalidez;Licenca_Medica;0.375;0.00530589193071073;8;184;169;15;5;3
411;Analg.e9.sicos;Licenca_Medica;0.088;0.465825325570309;125;66;58;8;114;11
412;OutraDoenca;Licenca_Medica;0.0985915492957746;0.99585727365643;71;122;110;12;64;7
413;Dor_costas;Licenca_Medica;0.137931034482759;0.0272242331728375;116;75;72;3;100;16
414;Dor_pernas;Licenca_Medica;0.2;0.00192559245462296;60;129;122;7;48;12
415;Retornar_trabalho;Licenca_Medica;0.15;0.396371582643094;20;155;141;14;17;3
416;Masc;Licenca_Medica;0.0923076923076923;0.834566600291896;130;69;62;7;118;12
417;Fem;Licenca_Medica;0.101449275362319;0.834566600291896;69;130;118;12;62;7
418;Casado_Amasiado;Licenca_Medica;0.0617283950617284;0.119502335929167;81;107;93;14;76;5
419;Solteiro;Licenca_Medica;0.148148148148148;0.0623834293303646;81;107;100;7;69;12
420;Separado_Divorciado;Licenca_Medica;0.125;0.818440342361416;8;180;162;18;7;1
421;X4;Licenca_Medica;0;0.558247600677103;3;185;166;19;3;0
422;X5;Licenca_Medica;0;0.497866946944463;4;184;165;19;4;0
423;X6;Licenca_Medica;0.0909090909090909;0.908319682917262;11;177;159;18;10;1
424;Livrar_costas;Licenca_Medica;0.142857142857143;0.461784641670014;105;14;13;1;90;15
425;Livrar_perna;Licenca_Medica;0.0769230769230769;0.51940770850611;13;106;91;15;12;1
426;Livrar_perda_sens;Licenca_Medica;0;0.69225387709932;1;118;102;16;1;0
427;D1;Licenca_Medica;0;0.689986442818079;1;131;113;18;1;0
428;D15;Licenca_Medica;0.5;0.00789277254493988;6;126;111;15;3;3
429;D16;Licenca_Medica;0.15;0.847021786519567;20;112;97;15;17;3
430;D17;Licenca_Medica;0.4;0.0798941607124705;5;127;111;16;3;2
431;D18;Licenca_Medica;0.1875;0.524894826481102;16;116;101;15;13;3
432;D19;Licenca_Medica;0.142857142857143;0.95897070656557;7;125;108;17;6;1
433;D2;Licenca_Medica;0.25;0.333881043695306;8;124;108;16;6;2
434;D20;Licenca_Medica;0.25;0.333881043695306;8;124;108;16;6;2
435;D21;Licenca_Medica;0.142857142857143;0.95897070656557;7;125;108;17;6;1
436;D22;Licenca_Medica;0.5;0.131038190578192;2;130;113;17;1;1
437;D23;Licenca_Medica;0;0.571218616780325;2;130;112;18;2;0
438;D24;Licenca_Medica;0.153846153846154;0.771912292067862;26;106;92;14;22;4
439;D25;Licenca_Medica;0;0.419642642987081;4;128;110;18;4;0
440;D26;Licenca_Medica;0.5;0.131038190578192;2;130;113;17;1;1
441;D27;Licenca_Medica;0.2;0.672493937177567;5;127;110;17;4;1
442;D28;Licenca_Medica;0.166666666666667;0.824792496504831;6;126;109;17;5;1
443;D29;Licenca_Medica;0.19047619047619;0.215871453602474;42;90;80;10;34;8
444;D3;Licenca_Medica;0;0.571218616780325;2;130;112;18;2;0
445;D30;Licenca_Medica;0.161290322580645;0.432226825910745;62;70;62;8;52;10
446;D31;Licenca_Medica;0.25;0.157676405918824;16;116;102;14;12;4
447;D32;Licenca_Medica;0.162162162162162;0.589871951342166;37;95;83;12;31;6
448;D33;Licenca_Medica;0;0.168668618887815;11;121;103;18;11;0
449;D34;Licenca_Medica;0.666666666666667;0.0067800176274091;3;129;113;16;1;2
450;D35;Licenca_Medica;0.5;0.131038190578192;2;130;113;17;1;1
451;D36;Licenca_Medica;0.428571428571429;0.0206108814462578;7;125;110;15;4;3
452;D37;Licenca_Medica;0.272727272727273;0.0411841631553894;22;110;98;12;16;6
453;D38;Licenca_Medica;0.5;0.131038190578192;2;130;113;17;1;1
454;D39;Licenca_Medica;0.0666666666666667;0.40344451989591;15;117;100;17;14;1
455;D4;Licenca_Medica;0.25;0.501243494852576;4;128;111;17;3;1
456;D40;Licenca_Medica;0.75;0.000281575371963658;4;128;113;15;1;3
457;D41;Licenca_Medica;0.428571428571429;0.0206108814462578;7;125;110;15;4;3
458;D42;Licenca_Medica;0.333333333333333;0.314594493319487;3;129;112;17;2;1
459;D43;Licenca_Medica;0.333333333333333;0.314594493319487;3;129;112;17;2;1
460;D44;Licenca_Medica;0.157894736842105;0.646724446099857;38;94;82;12;32;6
461;D45;Licenca_Medica;0.0909090909090909;0.64635519553949;11;121;104;17;10;1
462;D46;Licenca_Medica;0.105263157894737;0.507962262298833;38;94;80;14;34;4
463;D47;Licenca_Medica;0.0909090909090909;0.64635519553949;11;121;104;17;10;1
464;D48;Licenca_Medica;0.115384615384615;0.727953336727627;26;106;91;15;23;3
465;D49;Licenca_Medica;0.0833333333333333;0.574503810234665;12;120;103;17;11;1
466;D5;Licenca_Medica;0.666666666666667;0.0067800176274091;3;129;113;16;1;2
467;D50;Licenca_Medica;0.5;0.131038190578192;2;130;113;17;1;1
468;D51;Licenca_Medica;1;0.0115304277292318;1;131;114;17;0;1
469;D52;Licenca_Medica;0;0.571218616780325;2;130;112;18;2;0
470;D53;Licenca_Medica;0;0.571218616780325;2;130;112;18;2;0
471;D9;Licenca_Medica;1;0.0115304277292318;1;131;114;17;0;1
472;RMDQ1_v1;Licenca_Medica;0.072463768115942;0.491131753247267;69;111;97;14;64;5
473;RMDQ2_v1;Licenca_Medica;0.0810810810810811;0.631572469358286;74;106;93;13;68;6
474;RMDQ3_v1;Licenca_Medica;0.0579710144927536;0.109476106898028;69;113;98;15;65;4
475;RMDQ4_v1;Licenca_Medica;0.04;0.080360001397994;50;132;115;17;48;2
476;RMDQ5_v1;Licenca_Medica;0.0645161290322581;0.205975110924668;62;120;105;15;58;4
477;RMDQ6_v1;Licenca_Medica;0.0816326530612245;0.542133963304453;49;133;118;15;45;4
478;RMDQ7_v1;Licenca_Medica;0.0909090909090909;0.770690562200125;33;148;132;16;30;3
479;RMDQ8_v1;Licenca_Medica;0.125;0.85006787188331;8;173;155;18;7;1
480;RMDQ9_v1;Licenca_Medica;0.107142857142857;0.967491810108547;28;153;137;16;25;3
481;RMDQ10_v1;Licenca_Medica;0.117647058823529;0.789047381656993;34;147;132;15;30;4
482;RMDQ11_v1;Licenca_Medica;0.114285714285714;0.841366533014604;35;146;131;15;31;4
483;RMDQ12_v1;Licenca_Medica;0.105263157894737;0.994750570752259;38;143;128;15;34;4
484;RMDQ13_v1;Licenca_Medica;0.0789473684210526;0.55596780094511;38;143;127;16;35;3
485;RMDQ14_v1;Licenca_Medica;0.0975609756097561;0.860262402046614;41;140;125;15;37;4
486;RMDQ15_v1;Licenca_Medica;0.125;0.731078307964245;24;157;141;16;21;3
487;RMDQ16_v1;Licenca_Medica;0.1;0.922504735469014;30;151;135;16;27;3
488;RMDQ17_v1;Licenca_Medica;0.1;0.907459721336339;40;141;126;15;36;4
489;RMDQ18_v1;Licenca_Medica;0.133333333333333;0.578996382117435;30;151;136;15;26;4
490;RMDQ19_v1;Licenca_Medica;0.153846153846154;0.379630163175822;26;155;140;15;22;4
491;RMDQ20_v1;Licenca_Medica;0.129032258064516;0.631171563746075;31;150;135;15;27;4
492;RMDQ21_v1;Licenca_Medica;0.1;0.907459721336339;40;141;126;15;36;4
493;RMDQ22_v1;Licenca_Medica;0.125;0.683732260466205;32;149;134;15;28;4
494;RMDQ23_v1;Licenca_Medica;0.129032258064516;0.631171563746075;31;150;135;15;27;4
495;RMDQ24_v1;Licenca_Medica;0.137931034482759;0.527469400140656;29;152;137;15;25;4
496;DN4 - Queimação;Licenca_Medica;0.125;0.194587992107932;80;102;95;7;70;10
497;DN4 - Sensação de frio dolorosa;Licenca_Medica;0.0476190476190476;0.240464948395338;42;139;124;15;40;2
498;DN4 - Choque elétrico;Licenca_Medica;0.170212765957447;0.0327472837765836;47;137;128;9;39;8
499;DN4 - Formigamento;Licenca_Medica;0.0909090909090909;0.968951007462745;44;140;127;13;40;4
500;DN4 - Alfinetada e agulhada;Licenca_Medica;0.176470588235294;0.0147324298305629;51;133;125;8;42;9
501;DN4 - Adormecimento;Licenca_Medica;0.0980392156862745;0.893399602049962;51;131;119;12;46;5
502;DN4 - Coceira;Licenca_Medica;0.5;0.000455707231909072;6;178;164;14;3;3
503;DH4 - Hipoestesia ao toque;Licenca_Medica;0.4;0.0160293064749318;5;179;164;15;3;2
504;DN4 - Hipoestesia a picada de agulha;Licenca_Medica;0.333333333333333;0.0382509940907734;6;178;163;15;4;2
505;DN4 - Escovação;Licenca_Medica;0.5;0.00442300038628143;4;180;165;15;2;2
506;Fuma;Aposentado_Invalidez;0.113636363636364;0.00961679018338874;44;138;135;3;39;5
507;Cirurgia_coluna;Aposentado_Invalidez;0.028169014084507;0.971343896432104;71;110;107;3;69;2
508;Aposentado;Aposentado_Invalidez;0.0285714285714286;0.677219347858284;35;159;152;7;34;1
509;Desempregado;Aposentado_Invalidez;0.103448275862069;0.0723382861371128;29;162;157;5;26;3
510;Licenca_Medica;Aposentado_Invalidez;0.166666666666667;0.00530589193071073;18;174;169;5;15;3
511;Aposentado_Invalidez;Aposentado_Invalidez;1;9,43E-31;8;189;189;0;0;8
512;Analg.e9.sicos;Aposentado_Invalidez;0.0555555555555556;0.195210218509698;126;64;63;1;119;7
513;OutraDoenca;Aposentado_Invalidez;0.0694444444444444;0.135697128550724;72;120;117;3;67;5
514;Dor_costas;Aposentado_Invalidez;0.0608695652173913;0.110761738949136;115;75;74;1;108;7
515;Dor_pernas;Aposentado_Invalidez;0.11864406779661;0.000473032366164506;59;129;128;1;52;7
516;Retornar_trabalho;Aposentado_Invalidez;0.19047619047619;0.000186475912400959;21;153;150;3;17;4
517;Masc;Aposentado_Invalidez;0.03125;0.36470231540255;128;69;65;4;124;4
518;Fem;Aposentado_Invalidez;0.0579710144927536;0.36470231540255;69;128;124;4;65;4
519;Casado_Amasiado;Aposentado_Invalidez;0.036144578313253;0.678630137763169;83;103;98;5;80;3
520;Solteiro;Aposentado_Invalidez;0.051948051948052;0.613590313131274;77;109;105;4;73;4
521;Separado_Divorciado;Aposentado_Invalidez;0;0.539908087525517;8;178;170;8;8;0
522;X4;Aposentado_Invalidez;0;0.711239743217805;3;183;175;8;3;0
523;X5;Aposentado_Invalidez;0;0.668190209618591;4;182;174;8;4;0
524;X6;Aposentado_Invalidez;0.0909090909090909;0.419518039672779;11;175;168;7;10;1
525;Livrar_costas;Aposentado_Invalidez;0.0588235294117647;0.285717336283617;102;15;13;2;96;6
526;Livrar_perna;Aposentado_Invalidez;0.153846153846154;0.195299732576803;13;104;98;6;11;2
527;Livrar_perda_sens;Aposentado_Invalidez;0;0.699165111851179;2;115;107;8;2;0
528;D1;Aposentado_Invalidez;0;0.797943352456733;1;130;122;8;1;0
529;D15;Aposentado_Invalidez;0.166666666666667;0.268803203207311;6;125;118;7;5;1
530;D16;Aposentado_Invalidez;0.157894736842105;0.0566237703305408;19;112;107;5;16;3
531;D17;Aposentado_Invalidez;0;0.560923278469121;5;126;118;8;5;0
532;D18;Aposentado_Invalidez;0.0625;0.979641612736218;16;115;108;7;15;1
533;D19;Aposentado_Invalidez;0.142857142857143;0.352973574776444;7;124;117;7;6;1
534;D2;Aposentado_Invalidez;0.125;0.435791732583084;8;123;116;7;7;1
535;D20;Aposentado_Invalidez;0.125;0.435791732583084;8;123;116;7;7;1
536;D21;Aposentado_Invalidez;0;0.487975992982874;7;124;116;8;7;0
537;D22;Aposentado_Invalidez;0;0.71626653488051;2;129;121;8;2;0
538;D23;Aposentado_Invalidez;0;0.71626653488051;2;129;121;8;2;0
539;D24;Aposentado_Invalidez;0.115384615384615;0.196392184446184;26;105;100;5;23;3
540;D25;Aposentado_Invalidez;0;0.604436248364823;4;127;119;8;4;0
541;D26;Aposentado_Invalidez;0;0.71626653488051;2;129;121;8;2;0
542;D27;Aposentado_Invalidez;0.2;0.185886669411596;5;126;119;7;4;1
543;D28;Aposentado_Invalidez;0;0.522489903787232;6;125;117;8;6;0
544;D29;Aposentado_Invalidez;0.119047619047619;0.0569431985251796;42;89;86;3;37;5
545;D3;Aposentado_Invalidez;0.5;0.00899304927632024;2;129;122;7;1;1
546;D30;Aposentado_Invalidez;0.114754098360656;0.0166013910290389;61;70;69;1;54;7
547;D31;Aposentado_Invalidez;0.0625;0.979641612736218;16;115;108;7;15;1
548;D32;Aposentado_Invalidez;0.111111111111111;0.140902609084574;36;95;91;4;32;4
549;D33;Aposentado_Invalidez;0;0.401389692847172;10;121;113;8;10;0
550;D34;Aposentado_Invalidez;0;0.654967047400161;3;128;120;8;3;0
551;D35;Aposentado_Invalidez;0;0.71626653488051;2;129;121;8;2;0
552;D36;Aposentado_Invalidez;0;0.487975992982874;7;124;116;8;7;0
553;D37;Aposentado_Invalidez;0.0909090909090909;0.521662740748473;22;109;103;6;20;2
554;D38;Aposentado_Invalidez;0;0.71626653488051;2;129;121;8;2;0
555;D39;Aposentado_Invalidez;0.0666666666666667;0.923347464369672;15;116;109;7;14;1
556;D4;Aposentado_Invalidez;0.25;0.109009707129246;4;127;120;7;3;1
557;D40;Aposentado_Invalidez;0;0.604436248364823;4;127;119;8;4;0
558;D41;Aposentado_Invalidez;0.142857142857143;0.352973574776444;7;124;117;7;6;1
559;D42;Aposentado_Invalidez;0;0.654967047400161;3;128;120;8;3;0
560;D43;Aposentado_Invalidez;0;0.654967047400161;3;128;120;8;3;0
561;D44;Aposentado_Invalidez;0.108108108108108;0.158358492930817;37;94;90;4;33;4
562;D45;Aposentado_Invalidez;0.1;0.592682390026818;10;121;114;7;9;1
563;D46;Aposentado_Invalidez;0.131578947368421;0.0312144132833846;38;93;90;3;33;5
564;D47;Aposentado_Invalidez;0.181818181818182;0.0805623632313889;11;120;114;6;9;2
565;D48;Aposentado_Invalidez;0.0769230769230769;0.706103161103857;26;105;99;6;24;2
566;D49;Aposentado_Invalidez;0;0.353964775299636;12;119;111;8;12;0
567;D5;Aposentado_Invalidez;0;0.654967047400161;3;128;120;8;3;0
568;D50;Aposentado_Invalidez;0;0.71626653488051;2;129;121;8;2;0
569;D51;Aposentado_Invalidez;0;0.797943352456733;1;130;122;8;1;0
570;D52;Aposentado_Invalidez;0;0.71626653488051;2;129;121;8;2;0
571;D53;Aposentado_Invalidez;0;0.71626653488051;2;129;121;8;2;0
572;D9;Aposentado_Invalidez;0;0.797943352456733;1;130;122;8;1;0
573;RMDQ1_v1;Aposentado_Invalidez;0.0895522388059701;0.0798744623061704;67;111;109;2;61;6
574;RMDQ2_v1;Aposentado_Invalidez;0.0684931506849315;0.43725636344294;73;105;102;3;68;5
575;RMDQ3_v1;Aposentado_Invalidez;0.0434782608695652;0.960446555128132;69;111;106;5;66;3
576;RMDQ4_v1;Aposentado_Invalidez;0;0.0688637980419037;51;129;121;8;51;0
577;RMDQ5_v1;Aposentado_Invalidez;0.0634920634920635;0.36284882192333;63;117;113;4;59;4
578;RMDQ6_v1;Aposentado_Invalidez;0.08;0.15112853728011;50;130;126;4;46;4
579;RMDQ7_v1;Aposentado_Invalidez;0.121212121212121;0.0184963401733147;33;146;142;4;29;4
580;RMDQ8_v1;Aposentado_Invalidez;0;0.531365937649463;8;171;163;8;8;0
581;RMDQ9_v1;Aposentado_Invalidez;0.142857142857143;0.00619948306247476;28;151;147;4;24;4
582;RMDQ10_v1;Aposentado_Invalidez;0.117647058823529;0.0221722220036869;34;145;141;4;30;4
583;RMDQ11_v1;Aposentado_Invalidez;0.111111111111111;0.0309446301208362;36;143;139;4;32;4
584;RMDQ12_v1;Aposentado_Invalidez;0.105263157894737;0.0417496234732317;38;141;137;4;34;4
585;RMDQ13_v1;Aposentado_Invalidez;0.1;0.0547239609846476;40;139;135;4;36;4
586;RMDQ14_v1;Aposentado_Invalidez;0.0731707317073171;0.314860947951503;41;138;133;5;38;3
587;RMDQ15_v1;Aposentado_Invalidez;0.12;0.0494559079512997;25;154;149;5;22;3
588;RMDQ16_v1;Aposentado_Invalidez;0.0967741935483871;0.122741415423386;31;148;143;5;28;3
589;RMDQ17_v1;Aposentado_Invalidez;0.075;0.292477195226406;40;139;134;5;37;3
590;RMDQ18_v1;Aposentado_Invalidez;0.1;0.108078495180126;30;149;144;5;27;3
591;RMDQ19_v1;Aposentado_Invalidez;0.153846153846154;0.00357403624347196;26;153;149;4;22;4
592;RMDQ20_v1;Aposentado_Invalidez;0.129032258064516;0.0124440481664514;31;148;144;4;27;4
593;RMDQ21_v1;Aposentado_Invalidez;0.102564102564103;0.0479583982745571;39;140;136;4;35;4
594;RMDQ22_v1;Aposentado_Invalidez;0.125;0.0152623123117159;32;147;143;4;28;4
595;RMDQ23_v1;Aposentado_Invalidez;0.129032258064516;0.0124440481664514;31;148;144;4;27;4
596;RMDQ24_v1;Aposentado_Invalidez;0.137931034482759;0.00794239239755861;29;150;146;4;25;4
597;DN4 - Queimação;Aposentado_Invalidez;0.0632911392405063;0.277857634711698;79;101;98;3;74;5
598;DN4 - Sensação de frio dolorosa;Aposentado_Invalidez;0.0238095238095238;0.449459500118411;42;136;129;7;41;1
599;DN4 - Choque elétrico;Aposentado_Invalidez;0.0625;0.465148484458466;48;134;129;5;45;3
600;DN4 - Formigamento;Aposentado_Invalidez;0.0217391304347826;0.395149097485649;46;136;129;7;45;1
601;DN4 - Alfinetada e agulhada;Aposentado_Invalidez;0.0769230769230769;0.170020943487372;52;130;126;4;48;4
